customerID,tenure,MonthlyCharges,TotalCharges,Contract,InternetService,PaymentMethod,gender,SeniorCitizen,OnlineSecurity,TechSupport,PaperlessBilling,Actual_Churn,Predicted_Churn,Churn_Probability,Risk_Tier,Retention_Action
5419-JKZNQ,30,77.9,2351.45,Month-to-month,Fiber optic,Mailed check,Male,1,No,No,No,0,1,0.54997605,Medium Risk,Upsell security/support bundle
2495-KZNFB,33,90.65,2989.6,Month-to-month,Fiber optic,Electronic check,Female,0,Yes,No,Yes,0,1,0.55181134,Medium Risk,Promote auto-pay switch to reduce billing friction
1409-PHXTF,54,110.45,6077.75,Two year,Fiber optic,Electronic check,Male,1,No,Yes,Yes,0,0,0.42232162,Medium Risk,Promote auto-pay switch to reduce billing friction
4560-WQAQW,59,68.7,4070.95,One year,DSL,Bank transfer (automatic),Female,0,Yes,Yes,No,0,0,0.08612864,Low Risk,Monitor — no immediate action needed
9591-YVTEB,55,44.85,2479.05,Month-to-month,DSL,Electronic check,Male,1,Yes,No,Yes,0,0,0.47019163,Medium Risk,Upsell security/support bundle
9309-BZGNT,69,29.8,2134.3,One year,DSL,Credit card (automatic),Male,1,No,No,Yes,0,0,0.0843269,Low Risk,Upsell security/support bundle
4274-DRSQT,66,88.9,6000.1,One year,Fiber optic,Bank transfer (automatic),Female,0,No,No,Yes,0,0,0.15011403,Low Risk,Upsell security/support bundle
2027-DNKIV,37,58.75,2203.1,One year,DSL,Mailed check,Male,0,Yes,Yes,Yes,0,0,0.078087844,Low Risk,Monitor — no immediate action needed
8075-GXIUB,9,19.85,183.15,One year,No,Credit card (automatic),Male,1,No,No,No,0,0,0.07703188,Low Risk,Upsell security/support bundle
2885-HIJDH,69,86.9,6194.1,Two year,DSL,Bank transfer (automatic),Male,0,Yes,Yes,No,0,0,0.045339916,Low Risk,Monitor — no immediate action needed
5424-RLQLC,10,59.65,638.95,Month-to-month,DSL,Mailed check,Male,0,No,No,Yes,0,0,0.42624676,Medium Risk,Upsell security/support bundle
6682-QJDGB,40,55.25,2139.2,Month-to-month,DSL,Mailed check,Male,0,Yes,No,Yes,1,0,0.21430156,Low Risk,Upsell security/support bundle
6507-DTJZV,13,66.4,831.75,Month-to-month,DSL,Credit card (automatic),Male,0,No,No,No,0,0,0.36235687,Low Risk,Upsell security/support bundle
8780-IXSTS,6,90.1,521.3,Month-to-month,Fiber optic,Electronic check,Female,0,No,No,Yes,1,1,0.9190978,High Risk,Offer contract discount (lock into 1-2yr plan)
7673-BQGKU,69,20.15,1337.5,Two year,No,Bank transfer (automatic),Female,0,No,No,No,0,0,0.011357071,Low Risk,Upsell security/support bundle
6723-WSNTY,66,108.1,7181.95,One year,Fiber optic,Credit card (automatic),Female,1,No,Yes,Yes,0,0,0.41113678,Medium Risk,Upsell security/support bundle
9530-EHPOH,11,53.75,608.0,Month-to-month,DSL,Electronic check,Male,0,No,No,No,1,1,0.5807685,Medium Risk,Upsell security/support bundle
2725-IWWBA,46,56.9,2560.1,One year,DSL,Mailed check,Male,0,Yes,Yes,No,0,0,0.100138895,Low Risk,Monitor — no immediate action needed
0345-HKJVM,6,89.3,577.6,Month-to-month,Fiber optic,Electronic check,Female,0,No,No,No,1,1,0.82951784,High Risk,Offer contract discount (lock into 1-2yr plan)
1061-PNTHC,56,109.6,5953.0,Month-to-month,Fiber optic,Mailed check,Female,0,Yes,Yes,Yes,0,0,0.1301017,Low Risk,Monitor — no immediate action needed
0394-YONDK,70,25.15,1790.15,Two year,No,Credit card (automatic),Male,0,No,No,No,0,0,0.010689133,Low Risk,Upsell security/support bundle
6574-MCOEH,33,79.15,2531.4,One year,DSL,Electronic check,Female,0,No,Yes,Yes,0,0,0.32127455,Low Risk,Upsell security/support bundle
7399-QHBJS,72,66.75,4760.3,Two year,DSL,Credit card (automatic),Female,0,Yes,Yes,No,0,0,0.0042676935,Low Risk,Monitor — no immediate action needed
3049-SOLAY,3,95.2,292.85,Month-to-month,Fiber optic,Electronic check,Female,0,No,No,Yes,1,1,0.924766,High Risk,Offer contract discount (lock into 1-2yr plan)
0997-YTLNY,19,48.8,953.65,Month-to-month,DSL,Mailed check,Female,0,No,Yes,No,0,0,0.2734758,Low Risk,Upsell security/support bundle
3317-HRTNN,5,45.7,198.0,Month-to-month,DSL,Electronic check,Female,1,No,No,No,1,1,0.8410429,High Risk,Upsell security/support bundle
9479-HYNYL,71,80.7,5705.05,Two year,DSL,Credit card (automatic),Female,0,No,Yes,Yes,0,0,0.01754724,Low Risk,Upsell security/support bundle
3235-ETOOB,8,74.5,609.9,Month-to-month,Fiber optic,Electronic check,Male,0,Yes,No,Yes,1,1,0.7928963,High Risk,Upsell security/support bundle
9708-KFDBY,1,20.55,20.55,Month-to-month,No,Credit card (automatic),Male,0,No,No,No,0,0,0.46868026,Medium Risk,Send proactive onboarding call/email
8058-INTPH,1,79.65,79.65,Month-to-month,Fiber optic,Electronic check,Female,0,No,No,Yes,1,1,0.9637365,High Risk,Offer contract discount (lock into 1-2yr plan)
3642-GKTCT,61,115.1,6993.65,One year,Fiber optic,Mailed check,Female,0,Yes,Yes,Yes,0,0,0.12392268,Low Risk,Monitor — no immediate action needed
0774-RMNUW,71,59.7,4122.65,Two year,DSL,Bank transfer (automatic),Female,0,Yes,Yes,No,0,0,0.0059613003,Low Risk,Monitor — no immediate action needed
1334-PDUKM,68,86.45,5762.95,One year,Fiber optic,Credit card (automatic),Female,0,No,No,No,0,0,0.11760879,Low Risk,Upsell security/support bundle
0756-MPZRL,46,33.7,1537.85,One year,DSL,Credit card (automatic),Male,0,No,Yes,No,0,0,0.111638725,Low Risk,Upsell security/support bundle
2242-MFOTG,33,80.1,2603.3,One year,Fiber optic,Bank transfer (automatic),Male,0,Yes,No,No,0,0,0.08575742,Low Risk,Upsell security/support bundle
2927-CVULT,53,104.05,5566.4,Two year,Fiber optic,Bank transfer (automatic),Female,0,Yes,Yes,Yes,0,0,0.2209118,Low Risk,Monitor — no immediate action needed
2144-BFDSO,50,108.75,5431.9,Month-to-month,Fiber optic,Bank transfer (automatic),Female,1,Yes,No,No,0,1,0.5564898,Medium Risk,Upsell security/support bundle
8745-PVESG,57,41.1,2258.25,One year,DSL,Credit card (automatic),Female,0,Yes,Yes,Yes,0,0,0.050096795,Low Risk,Monitor — no immediate action needed
7647-GYYKX,54,20.35,1092.35,Two year,No,Bank transfer (automatic),Female,0,No,No,Yes,0,0,0.037680134,Low Risk,Upsell security/support bundle
5647-FXOTP,60,105.9,6401.25,Month-to-month,Fiber optic,Electronic check,Female,1,No,No,Yes,0,1,0.660577,Medium Risk,Promote auto-pay switch to reduce billing friction
5569-OUICF,28,101.3,2812.2,Month-to-month,Fiber optic,Credit card (automatic),Female,1,No,Yes,Yes,1,1,0.7466116,High Risk,Upsell security/support bundle
8821-XNHVZ,1,80.05,80.05,Month-to-month,Fiber optic,Mailed check,Female,0,No,No,Yes,1,1,0.9467117,High Risk,Offer contract discount (lock into 1-2yr plan)
2082-OJVTK,29,89.2,2698.35,Month-to-month,Fiber optic,Electronic check,Male,0,No,No,Yes,1,1,0.74431634,High Risk,Upsell security/support bundle
9700-ISPUP,10,65.5,616.9,Month-to-month,DSL,Electronic check,Female,0,No,Yes,Yes,0,0,0.5239715,Medium Risk,Upsell security/support bundle
9839-ETQOE,43,40.45,1912.85,Month-to-month,DSL,Electronic check,Male,0,Yes,No,Yes,0,0,0.29372057,Low Risk,Upsell security/support bundle
6078-VESFR,13,70.45,849.1,Month-to-month,Fiber optic,Bank transfer (automatic),Male,1,No,No,No,0,1,0.630249,Medium Risk,Upsell security/support bundle
9027-TMATR,43,78.8,3460.3,Two year,DSL,Electronic check,Female,0,Yes,Yes,Yes,0,0,0.061670303,Low Risk,Monitor — no immediate action needed
5940-NFXKV,19,83.65,1465.75,Month-to-month,Fiber optic,Electronic check,Male,0,No,No,Yes,1,1,0.81943846,High Risk,Upsell security/support bundle
1941-HOSAM,1,90.1,90.1,Month-to-month,Fiber optic,Electronic check,Male,0,No,No,Yes,0,1,0.93383634,High Risk,Offer contract discount (lock into 1-2yr plan)
9110-HSGTV,69,82.45,5555.3,Two year,DSL,Credit card (automatic),Female,0,Yes,Yes,Yes,0,0,0.046429735,Low Risk,Monitor — no immediate action needed
0704-VCUMB,61,20.25,1278.8,Two year,No,Credit card (automatic),Female,0,No,No,No,0,0,0.025232125,Low Risk,Upsell security/support bundle
6171-ZTVYB,43,66.25,2907.35,Month-to-month,DSL,Bank transfer (automatic),Male,0,Yes,Yes,No,0,0,0.15244882,Low Risk,Monitor — no immediate action needed
8053-WWDRO,6,19.5,146.3,Month-to-month,No,Bank transfer (automatic),Female,0,No,No,No,1,0,0.26613495,Low Risk,Upsell security/support bundle
9564-KCLHR,1,51.25,51.25,Month-to-month,DSL,Mailed check,Male,0,No,Yes,No,1,1,0.65616834,Medium Risk,Send proactive onboarding call/email
1935-IMVBB,56,89.7,4952.95,Month-to-month,Fiber optic,Mailed check,Male,0,No,No,No,0,0,0.36873513,Low Risk,Upsell security/support bundle
2535-PBCGC,70,64.55,4504.9,Two year,DSL,Bank transfer (automatic),Female,0,Yes,Yes,No,0,0,0.058045052,Low Risk,Monitor — no immediate action needed
2082-CEFLT,1,45.6,45.6,Month-to-month,DSL,Electronic check,Male,0,No,No,Yes,1,1,0.849341,High Risk,Send proactive onboarding call/email
1470-PSXNM,49,93.65,4520.15,One year,Fiber optic,Electronic check,Male,0,No,No,Yes,0,0,0.48924884,Medium Risk,Promote auto-pay switch to reduce billing friction
1213-NGCUN,6,49.65,267.35,Month-to-month,DSL,Bank transfer (automatic),Female,0,No,Yes,Yes,1,1,0.5435617,Medium Risk,Upsell security/support bundle
2498-XLDZR,32,73.6,2316.85,Two year,DSL,Mailed check,Female,0,Yes,Yes,No,0,0,0.029649734,Low Risk,Monitor — no immediate action needed
9866-OCCKE,72,109.75,8075.35,Two year,Fiber optic,Mailed check,Female,1,Yes,Yes,Yes,0,0,0.017672164,Low Risk,Offer senior-friendly discounted plan
5338-YHWYT,37,61.45,2302.35,Two year,DSL,Credit card (automatic),Male,0,Yes,Yes,No,0,0,0.026124878,Low Risk,Monitor — no immediate action needed
7718-UPSKJ,69,106.4,7251.9,One year,Fiber optic,Credit card (automatic),Female,0,Yes,Yes,Yes,0,0,0.38214162,Low Risk,Monitor — no immediate action needed
8731-WBBMB,26,81.9,2078.55,Month-to-month,DSL,Bank transfer (automatic),Female,0,No,Yes,No,0,0,0.17921954,Low Risk,Upsell security/support bundle
1448-CYWKC,58,105.2,6225.4,One year,Fiber optic,Credit card (automatic),Female,0,No,No,Yes,0,0,0.4520599,Medium Risk,Upsell security/support bundle
7901-IIDQV,24,54.6,1242.25,One year,DSL,Bank transfer (automatic),Male,0,No,Yes,No,0,0,0.17677961,Low Risk,Upsell security/support bundle
2690-DVRVK,5,20.55,99.45,One year,No,Electronic check,Male,0,No,No,No,0,0,0.09255134,Low Risk,Upsell security/support bundle
5688-KZTSN,15,20.0,288.05,Month-to-month,No,Electronic check,Male,0,No,No,Yes,1,0,0.37909302,Low Risk,Upsell security/support bundle
1270-XKUCC,30,19.7,599.25,Two year,No,Mailed check,Female,0,No,No,No,0,0,0.032521643,Low Risk,Upsell security/support bundle
0334-ZFJSR,55,66.05,3462.1,One year,DSL,Credit card (automatic),Female,0,Yes,Yes,Yes,0,0,0.069135986,Low Risk,Monitor — no immediate action needed
2894-QOJRX,25,34.0,853.0,Month-to-month,DSL,Bank transfer (automatic),Female,0,No,No,Yes,1,1,0.6490887,Medium Risk,Upsell security/support bundle
5747-PMBSQ,10,92.5,934.1,Month-to-month,Fiber optic,Mailed check,Male,1,No,Yes,Yes,1,1,0.83802235,High Risk,Upsell security/support bundle
5583-EJXRD,44,54.05,2375.2,Two year,DSL,Credit card (automatic),Male,0,Yes,Yes,Yes,0,0,0.021492708,Low Risk,Monitor — no immediate action needed
4565-EVZMJ,47,58.9,2813.05,One year,DSL,Mailed check,Female,0,Yes,Yes,Yes,0,0,0.09021066,Low Risk,Monitor — no immediate action needed
3143-JQEGI,13,88.35,1222.8,Month-to-month,Fiber optic,Electronic check,Female,0,No,No,No,1,1,0.709645,High Risk,Upsell security/support bundle
6386-SZZKH,49,107.95,5293.2,Two year,Fiber optic,Bank transfer (automatic),Female,0,No,Yes,Yes,1,0,0.46936312,Medium Risk,Upsell security/support bundle
3327-YBAKM,64,96.9,6314.35,One year,Fiber optic,Mailed check,Female,0,Yes,Yes,Yes,0,0,0.15081042,Low Risk,Monitor — no immediate action needed
9441-QHEVC,1,19.1,19.1,Month-to-month,No,Mailed check,Male,0,No,No,No,0,0,0.13322309,Low Risk,Send proactive onboarding call/email
6705-LNMDD,20,50.0,1003.05,Month-to-month,DSL,Mailed check,Male,0,No,Yes,No,0,0,0.27362978,Low Risk,Upsell security/support bundle
2580-ASVVY,37,45.4,1593.1,Two year,DSL,Electronic check,Female,0,Yes,Yes,No,0,0,0.21361491,Low Risk,Monitor — no immediate action needed
3370-GQEAL,30,85.45,2509.95,Month-to-month,Fiber optic,Electronic check,Male,0,No,No,No,0,1,0.68620396,Medium Risk,Upsell security/support bundle
5032-USPKF,38,84.1,3187.65,One year,DSL,Bank transfer (automatic),Female,0,Yes,No,No,0,0,0.20909986,Low Risk,Upsell security/support bundle
2982-IHMFT,1,74.45,74.45,Month-to-month,Fiber optic,Mailed check,Female,1,No,No,Yes,1,1,0.9532988,High Risk,Offer contract discount (lock into 1-2yr plan)
3521-SYVOR,37,64.75,2345.2,Month-to-month,DSL,Electronic check,Female,0,No,No,Yes,1,1,0.56270975,Medium Risk,Upsell security/support bundle
4254-QPEDE,52,66.25,3330.1,Two year,DSL,Credit card (automatic),Female,0,Yes,Yes,No,0,0,0.05760904,Low Risk,Monitor — no immediate action needed
6283-GITPX,71,76.9,5522.7,Two year,DSL,Credit card (automatic),Male,0,Yes,Yes,Yes,0,0,0.00982689,Low Risk,Monitor — no immediate action needed
9526-JAWYF,26,89.8,2335.3,Month-to-month,Fiber optic,Electronic check,Male,0,No,No,No,1,1,0.648332,Medium Risk,Upsell security/support bundle
0771-CHWSK,66,74.6,4798.4,Two year,DSL,Credit card (automatic),Male,0,Yes,No,Yes,0,0,0.18311349,Low Risk,Upsell security/support bundle
9788-HNGUT,72,116.95,8594.4,Two year,Fiber optic,Credit card (automatic),Male,0,Yes,Yes,Yes,0,0,0.02756394,Low Risk,Monitor — no immediate action needed
9495-REDIY,25,40.65,970.55,One year,DSL,Credit card (automatic),Male,0,Yes,No,Yes,0,0,0.100188226,Low Risk,Upsell security/support bundle
5375-XLDOF,69,114.35,7665.8,Two year,Fiber optic,Bank transfer (automatic),Male,0,Yes,Yes,Yes,0,0,0.25145474,Low Risk,Monitor — no immediate action needed
1172-VIYBP,53,69.7,3686.05,Two year,DSL,Bank transfer (automatic),Male,0,Yes,No,No,0,0,0.0245905,Low Risk,Upsell security/support bundle
5649-VUKMC,12,95.5,1115.15,One year,Fiber optic,Mailed check,Female,0,No,No,No,1,1,0.67461437,Medium Risk,Upsell security/support bundle
6559-PDZLR,26,98.65,2537.0,Month-to-month,Fiber optic,Electronic check,Male,0,No,Yes,Yes,0,1,0.7066665,High Risk,Promote auto-pay switch to reduce billing friction
8992-OBVDG,21,61.65,1393.6,Month-to-month,DSL,Mailed check,Male,0,No,No,No,0,0,0.2705234,Low Risk,Upsell security/support bundle
4273-MBHYA,1,89.35,89.35,Month-to-month,Fiber optic,Electronic check,Female,0,No,No,Yes,0,1,0.9367553,High Risk,Offer contract discount (lock into 1-2yr plan)
4724-WXVWF,48,95.4,4445.3,Month-to-month,Fiber optic,Electronic check,Male,0,Yes,Yes,Yes,0,0,0.44942912,Medium Risk,Promote auto-pay switch to reduce billing friction
5701-GUXDC,26,35.4,978.6,One year,DSL,Credit card (automatic),Female,0,Yes,No,No,0,0,0.117556274,Low Risk,Upsell security/support bundle
1460-UZPRJ,60,19.95,1258.15,Two year,No,Mailed check,Male,0,No,No,No,0,0,0.026474442,Low Risk,Upsell security/support bundle
6082-GLJIX,18,19.25,331.35,Month-to-month,No,Mailed check,Male,0,No,No,No,0,0,0.09516842,Low Risk,Upsell security/support bundle
5143-EGQFK,10,29.65,291.4,Month-to-month,DSL,Electronic check,Female,1,No,Yes,Yes,1,1,0.7208882,High Risk,Upsell security/support bundle
4919-IKATY,5,84.5,453.75,Month-to-month,Fiber optic,Electronic check,Male,0,Yes,No,Yes,1,1,0.8433457,High Risk,Offer contract discount (lock into 1-2yr plan)
2495-TTHBQ,4,20.4,84.75,One year,No,Mailed check,Female,0,No,No,Yes,0,0,0.056673925,Low Risk,Upsell security/support bundle
0485-ZBSLN,65,24.75,1715.1,Two year,No,Credit card (automatic),Male,0,No,No,No,0,0,0.011324821,Low Risk,Upsell security/support bundle
3810-PJUHR,70,25.35,1715.15,Two year,No,Mailed check,Male,0,No,No,No,0,0,0.009155951,Low Risk,Upsell security/support bundle
9050-QLROH,18,90.7,1597.25,Month-to-month,Fiber optic,Credit card (automatic),Male,0,No,No,Yes,1,1,0.6461815,Medium Risk,Upsell security/support bundle
0847-HGRML,62,20.0,1250.1,Two year,No,Bank transfer (automatic),Male,0,No,No,No,0,0,0.007460022,Low Risk,Upsell security/support bundle
8232-CTLKO,66,59.75,3996.8,Two year,DSL,Electronic check,Female,0,Yes,No,Yes,0,0,0.024648406,Low Risk,Upsell security/support bundle
9227-YBAXE,65,82.5,5215.1,Two year,DSL,Bank transfer (automatic),Female,0,Yes,Yes,Yes,0,0,0.15030614,Low Risk,Monitor — no immediate action needed
6168-WFVVF,3,70.3,235.5,Month-to-month,Fiber optic,Electronic check,Female,1,No,No,Yes,1,1,0.8043356,High Risk,Offer contract discount (lock into 1-2yr plan)
9860-LISIZ,34,20.35,673.2,Month-to-month,No,Mailed check,Female,0,No,No,No,0,0,0.09258323,Low Risk,Upsell security/support bundle
0112-QAWRZ,16,90.8,1442.2,Month-to-month,Fiber optic,Bank transfer (automatic),Male,0,No,No,Yes,0,1,0.66880083,Medium Risk,Upsell security/support bundle
0877-SDMBN,54,103.95,5639.05,One year,Fiber optic,Bank transfer (automatic),Female,0,Yes,No,Yes,1,1,0.6122439,Medium Risk,Upsell security/support bundle
2786-GCDPI,50,104.95,5222.35,Month-to-month,Fiber optic,Electronic check,Female,1,No,Yes,Yes,0,1,0.7332028,High Risk,Promote auto-pay switch to reduce billing friction
4043-MKDTV,71,105.25,7291.75,Two year,Fiber optic,Electronic check,Male,0,No,Yes,Yes,0,0,0.230962,Low Risk,Promote auto-pay switch to reduce billing friction
8065-YKXKD,10,74.75,799.65,Month-to-month,Fiber optic,Electronic check,Female,0,No,No,Yes,1,1,0.8393669,High Risk,Upsell security/support bundle
9637-EIHEQ,1,50.8,50.8,Month-to-month,DSL,Electronic check,Female,0,No,Yes,Yes,1,1,0.7779579,High Risk,Send proactive onboarding call/email
9229-RQABD,18,23.75,424.5,One year,No,Mailed check,Male,0,No,No,No,0,0,0.09014406,Low Risk,Upsell security/support bundle
8313-KTIHG,4,61.3,249.4,Month-to-month,DSL,Electronic check,Male,0,No,Yes,Yes,0,1,0.6084663,Medium Risk,Upsell security/support bundle
5320-BRKGK,58,75.8,4415.75,Two year,DSL,Mailed check,Female,0,Yes,Yes,No,0,0,0.018344363,Low Risk,Monitor — no immediate action needed
6284-KMNUF,56,98.0,5270.6,One year,Fiber optic,Electronic check,Female,0,Yes,No,Yes,0,0,0.44969535,Medium Risk,Promote auto-pay switch to reduce billing friction
9689-PTNPG,2,80.25,144.55,Month-to-month,Fiber optic,Electronic check,Male,0,No,No,Yes,1,1,0.86729157,High Risk,Offer contract discount (lock into 1-2yr plan)
9465-RWMXL,32,78.9,2447.95,Month-to-month,Fiber optic,Electronic check,Male,0,No,No,Yes,1,1,0.7515674,High Risk,Upsell security/support bundle
6229-UOLQL,56,52.0,2884.9,One year,DSL,Mailed check,Male,0,Yes,Yes,Yes,0,0,0.03557743,Low Risk,Monitor — no immediate action needed
2362-IBOOY,36,84.75,3050.15,Month-to-month,Fiber optic,Electronic check,Male,0,No,No,Yes,1,1,0.7946916,High Risk,Upsell security/support bundle
3137-LUPIX,4,64.4,253.0,Month-to-month,DSL,Mailed check,Female,0,No,Yes,Yes,0,1,0.54248184,Medium Risk,Upsell security/support bundle
0843-WTBXE,53,85.45,4517.25,Month-to-month,Fiber optic,Bank transfer (automatic),Male,0,No,No,No,1,0,0.49481276,Medium Risk,Upsell security/support bundle
6143-JQKEA,10,45.8,436.2,Month-to-month,DSL,Credit card (automatic),Male,0,No,No,Yes,0,0,0.43703622,Medium Risk,Upsell security/support bundle
8676-OOQEJ,4,30.5,118.4,Month-to-month,DSL,Electronic check,Male,0,No,Yes,No,0,1,0.58476555,Medium Risk,Upsell security/support bundle
5515-IDEJJ,1,19.9,19.9,Month-to-month,No,Mailed check,Male,0,No,No,No,1,1,0.6847064,Medium Risk,Send proactive onboarding call/email
9701-CDXHR,51,69.15,3649.6,Month-to-month,Fiber optic,Mailed check,Female,0,No,No,No,0,0,0.371285,Low Risk,Upsell security/support bundle
7450-NWRTR,12,99.45,1200.15,Month-to-month,Fiber optic,Electronic check,Male,1,No,No,Yes,1,1,0.95379466,High Risk,Promote auto-pay switch to reduce billing friction
8124-NZVGJ,6,49.25,255.6,One year,DSL,Mailed check,Female,0,No,Yes,Yes,0,0,0.3639214,Low Risk,Upsell security/support bundle
2162-FRZAA,63,39.35,2395.05,Two year,DSL,Bank transfer (automatic),Male,0,No,Yes,No,0,0,0.013625346,Low Risk,Upsell security/support bundle
5376-DEQCP,1,70.6,70.6,Month-to-month,Fiber optic,Electronic check,Female,0,No,No,Yes,1,1,0.91951114,High Risk,Offer contract discount (lock into 1-2yr plan)
5118-MUEYH,48,105.1,5083.55,Month-to-month,Fiber optic,Credit card (automatic),Female,0,No,Yes,Yes,0,1,0.58593255,Medium Risk,Upsell security/support bundle
9095-HFAFX,5,81.0,389.6,Month-to-month,Fiber optic,Credit card (automatic),Female,0,No,No,Yes,1,1,0.8569148,High Risk,Offer contract discount (lock into 1-2yr plan)
5627-TVBPP,35,20.1,644.5,One year,No,Credit card (automatic),Female,0,No,No,Yes,0,0,0.024627447,Low Risk,Upsell security/support bundle
2379-ENZGV,6,84.85,523.5,Month-to-month,Fiber optic,Electronic check,Male,0,No,No,Yes,1,1,0.85294515,High Risk,Offer contract discount (lock into 1-2yr plan)
3936-QQFLL,2,19.75,39.3,Month-to-month,No,Mailed check,Male,0,No,No,No,0,0,0.31555244,Low Risk,Send proactive onboarding call/email
2589-AYCRP,50,19.75,989.05,One year,No,Bank transfer (automatic),Female,0,No,No,No,0,0,0.10855157,Low Risk,Upsell security/support bundle
4067-HLYQI,33,70.4,2406.1,Month-to-month,Fiber optic,Bank transfer (automatic),Female,0,No,No,Yes,0,1,0.61489815,Medium Risk,Upsell security/support bundle
5124-EOGYE,31,20.45,638.55,Two year,No,Mailed check,Male,0,No,No,No,0,0,0.026773749,Low Risk,Upsell security/support bundle
5057-RKGLH,9,20.35,191.1,Two year,No,Mailed check,Female,0,No,No,No,0,0,0.03272633,Low Risk,Upsell security/support bundle
0292-WEGCH,54,86.2,4524.05,Month-to-month,DSL,Electronic check,Female,0,No,Yes,Yes,0,0,0.27659503,Low Risk,Upsell security/support bundle
8910-ICHIU,46,95.65,4664.2,One year,Fiber optic,Credit card (automatic),Female,0,Yes,No,Yes,0,0,0.12553573,Low Risk,Upsell security/support bundle
4097-YODCF,34,103.8,3470.8,One year,Fiber optic,Electronic check,Male,0,Yes,No,Yes,0,0,0.34877077,Low Risk,Promote auto-pay switch to reduce billing friction
9715-WZCLW,71,97.2,6910.3,Two year,Fiber optic,Electronic check,Male,0,Yes,No,Yes,0,0,0.07688386,Low Risk,Promote auto-pay switch to reduce billing friction
9786-YWNHU,63,63.55,4014.2,Two year,DSL,Mailed check,Female,0,Yes,Yes,No,0,0,0.011475946,Low Risk,Monitor — no immediate action needed
6407-GSJNL,51,24.95,1288.0,Two year,No,Bank transfer (automatic),Female,0,No,No,No,0,0,0.026581224,Low Risk,Upsell security/support bundle
6005-OBZPH,26,89.15,2277.65,Month-to-month,Fiber optic,Electronic check,Female,1,No,No,Yes,1,1,0.8295237,High Risk,Upsell security/support bundle
4049-ZPALD,64,99.0,6375.8,Two year,Fiber optic,Bank transfer (automatic),Female,0,Yes,No,Yes,0,0,0.109077364,Low Risk,Upsell security/support bundle
7932-WPTDS,1,24.8,24.8,Month-to-month,DSL,Electronic check,Female,1,No,No,Yes,1,1,0.9042852,High Risk,Send proactive onboarding call/email
3733-UOCWF,61,85.55,5251.75,One year,Fiber optic,Bank transfer (automatic),Male,1,No,Yes,Yes,0,0,0.054331105,Low Risk,Upsell security/support bundle
6833-JMZYP,15,94.0,1505.45,Month-to-month,Fiber optic,Credit card (automatic),Female,0,No,No,Yes,0,1,0.7081936,High Risk,Upsell security/support bundle
2722-VOJQL,64,105.65,6903.1,One year,Fiber optic,Credit card (automatic),Male,0,No,Yes,Yes,1,1,0.6206157,Medium Risk,Upsell security/support bundle
1310-QRITU,18,50.3,913.3,Month-to-month,DSL,Electronic check,Female,0,No,No,Yes,0,1,0.69534737,Medium Risk,Upsell security/support bundle
8961-QDZZJ,57,95.0,5535.8,One year,Fiber optic,Electronic check,Female,0,No,No,Yes,0,0,0.24032298,Low Risk,Promote auto-pay switch to reduce billing friction
9715-SBVSU,14,61.4,815.55,Two year,DSL,Bank transfer (automatic),Male,0,Yes,No,Yes,0,0,0.04056857,Low Risk,Upsell security/support bundle
8490-BXHEO,18,80.55,1411.65,Month-to-month,Fiber optic,Credit card (automatic),Male,1,No,No,Yes,0,1,0.6720143,Medium Risk,Upsell security/support bundle
7173-TETGO,72,78.5,5602.25,Two year,Fiber optic,Bank transfer (automatic),Female,1,Yes,No,No,0,0,0.009239584,Low Risk,Upsell security/support bundle
7929-SKFGK,70,114.3,8244.3,Two year,Fiber optic,Credit card (automatic),Male,0,Yes,Yes,No,0,0,0.13862824,Low Risk,Monitor — no immediate action needed
2300-RQGOI,38,20.05,741.5,Two year,No,Mailed check,Female,0,No,No,No,0,0,0.021023005,Low Risk,Upsell security/support bundle
3563-SVYLG,68,62.65,4375.8,Two year,DSL,Credit card (automatic),Male,0,Yes,Yes,No,0,0,0.014505283,Low Risk,Monitor — no immediate action needed
5228-EXCET,13,80.85,1008.7,Month-to-month,Fiber optic,Electronic check,Male,0,No,No,Yes,1,1,0.7281918,High Risk,Upsell security/support bundle
6435-VWCCY,65,92.7,5968.4,Two year,Fiber optic,Credit card (automatic),Male,1,Yes,No,Yes,0,0,0.089743696,Low Risk,Upsell security/support bundle
4998-IKFSE,30,100.45,3096.9,Month-to-month,Fiber optic,Electronic check,Female,0,No,No,No,0,1,0.6543463,Medium Risk,Promote auto-pay switch to reduce billing friction
8630-QSGXK,51,75.2,3901.25,Two year,DSL,Bank transfer (automatic),Male,0,No,Yes,Yes,0,0,0.02293437,Low Risk,Upsell security/support bundle
2455-USLMV,31,84.75,2613.4,Month-to-month,Fiber optic,Credit card (automatic),Female,0,Yes,No,Yes,0,0,0.52351975,Medium Risk,Upsell security/support bundle
7394-FKDNK,9,89.45,853.1,Month-to-month,Fiber optic,Electronic check,Female,0,No,No,No,1,1,0.7997586,High Risk,Upsell security/support bundle
9488-FVZCC,72,79.5,5661.7,Two year,DSL,Bank transfer (automatic),Female,0,Yes,Yes,Yes,0,0,0.0042242,Low Risk,Monitor — no immediate action needed
6331-LWDTQ,10,72.15,794.25,Month-to-month,DSL,Credit card (automatic),Male,0,No,No,Yes,1,0,0.4795017,Medium Risk,Upsell security/support bundle
5995-WWKKG,37,19.8,695.05,One year,No,Electronic check,Female,0,No,No,Yes,0,0,0.066121675,Low Risk,Upsell security/support bundle
